instance_id,benchmark,language,file_count_bucket,harness,cond,arm,seed,model,status_taxonomy,legit,resolved,f2p_pass,f2p_total,p2p_pass,p2p_total,cost_usd,total_cost_usd,turns,tokens_total,patch_bytes,modified_files,wall_clock_secs,n_surfaced,first_gold_rank,acc@1,acc@3,acc@5,acc@10,recall@1,recall@3,recall@5,recall@10,n_gold,edit_precision,edit_recall,loc_metric
huggingface__transformers-6098,polybench,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,39,39,0.669529,0.480319,14,5283,2825,2,139.98,29,7,0,0,0,0,0.0589,0.0653,0.0744,0.1268,1,0.4201,1.0,agent_targeted_v3
huggingface__transformers-6098,polybench,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,39,39,0.34257,0.481333,13,3902,2371,2,131.37,33,10,0,0,0,1,0.0,0.0,0.0,1.0,1,0.3574,0.9924,agent_targeted_v3
huggingface__transformers-6098,polybench,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,39,39,0.718351,0.610164,14,9673,2604,3,127.73,64,14,0,0,0,0,0.0494,0.0494,0.0494,0.0494,1,0.5005,1.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-36ade4bba504eb96f05d32ceab9972df7eb17bcc-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,5,10,25,76,0.325988,0.494611,11,4472,7755,2,61.14,4,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.4599,1.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-36ade4bba504eb96f05d32ceab9972df7eb17bcc-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,5,10,48,76,0.263464,0.321422,13,4995,3804,2,71.72,4,1,1,1,1,1,0.9698,0.9778,1.0,1.0,1,0.3945,1.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-36ade4bba504eb96f05d32ceab9972df7eb17bcc-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,7,10,19,76,0.35202,0.325434,9,8497,4246,1,105.0,4,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.9212,0.9658,agent_targeted_v3
instance_navidrome__navidrome-56303cde23a4122d2447cbb266f942601a78d7e4,pro,go,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.775305,0.650248,25,8917,3370,2,225.36,27,2,1,1,1,1,1.0,1.0,1.0,1.0,1,0.5577,0.9313,agent_targeted_v3
instance_navidrome__navidrome-56303cde23a4122d2447cbb266f942601a78d7e4,pro,go,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.647215,0.667339,21,8932,2757,2,151.93,26,4,0,0,0,0,0.0,0.522,0.8137,0.8958,1,0.411,0.9658,agent_targeted_v3
instance_navidrome__navidrome-56303cde23a4122d2447cbb266f942601a78d7e4,pro,go,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,0.98138,1.272124,31,10783,4040,2,208.76,27,1,1,1,1,1,0.9221,0.9494,0.9494,0.9595,1,0.5198,0.9907,agent_targeted_v3
apache__rocketmq-7655,polybench,java,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,1,1,0.749828,0.985602,31,8508,4065,2,562.71,41,2,1,1,1,1,0.9738,0.9738,1.0,1.0,1,0.3044,1.0,agent_targeted_v3
apache__rocketmq-7655,polybench,java,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,1,1,0.976077,1.091234,24,6218,1574,2,353.17,82,24,0,0,0,0,0.0,0.0277,0.0752,0.0752,1,0.4912,0.9546,agent_targeted_v3
huggingface__transformers-27114,polybench,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,9,9,0.304688,0.302515,15,4579,0,1,86.56,4,,1,1,1,1,0.0,0.0,0.0,0.1352,1,,0.0796,agent_targeted_v3
huggingface__transformers-27114,polybench,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,2,6,9,0.130508,0.131257,5,2278,0,1,47.55,3,,0,0,0,0,0.0322,0.0322,0.0322,0.0322,1,,0.0,agent_targeted_v3
huggingface__transformers-27114,polybench,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,9,9,0.215262,0.191126,6,3002,0,1,56.95,7,,0,0,0,0,0.0,0.0016,0.0445,0.0445,1,,0.014,agent_targeted_v3
instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,5,6,8,21,0.511799,0.608771,19,6334,2789,2,86.07,7,1,1,1,1,1,0.4066,0.5688,0.5688,0.5688,2,0.5656,0.5302,agent_targeted_v3
instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,6,10,21,0.311398,0.327175,12,6343,3573,2,57.96,8,1,1,1,1,1,0.5111,0.5111,0.5111,0.6072,2,0.6084,0.5977,agent_targeted_v3
instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,5,6,3,21,0.305303,0.304438,17,6537,2922,2,87.74,7,1,1,1,1,1,0.4894,0.4894,0.4894,0.4942,2,0.5832,0.5446,agent_targeted_v3
instance_gravitational__teleport-d873ea4fa67d3132eccba39213c1ca2f52064dcc-vce94f93ad1030e3136852817f2423c1b3ac37bc4,pro,go,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,8,17,0,0,8.864978,9.110906,107,39063,21378,6,831.78,98,1,1,1,1,1,0.1358,0.3714,0.5774,0.681,7,0.5896,0.5808,agent_targeted_v3
instance_gravitational__teleport-d873ea4fa67d3132eccba39213c1ca2f52064dcc-vce94f93ad1030e3136852817f2423c1b3ac37bc4,pro,go,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,provider_truncation,0,,,,,,2.371295,2.513876,54,22021,6168,1,249.4,,,,,,,,,,,,,,
instance_gravitational__teleport-d873ea4fa67d3132eccba39213c1ca2f52064dcc-vce94f93ad1030e3136852817f2423c1b3ac37bc4,pro,go,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,12,17,0,0,14.193316,17.212638,157,71932,26421,7,2986.52,60,1,1,1,1,1,0.0607,0.3436,0.4856,0.7657,7,0.7041,0.8212,agent_targeted_v3
huggingface__transformers-24238,polybench,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,4,5,0.218182,0.192755,14,2857,2564,2,75.26,11,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.4754,0.9977,agent_targeted_v3
huggingface__transformers-24238,polybench,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,5,5,0.407719,0.43804,22,4915,2449,2,81.56,7,1,1,1,1,1,1.0,1.0,1.0,1.0,1,0.4599,0.9784,agent_targeted_v3
huggingface__transformers-24238,polybench,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,3,5,0.164813,0.130717,6,1368,793,1,32.27,2,1,1,1,1,1,0.9396,0.952,0.9831,1.0,1,0.9658,0.9634,agent_targeted_v3
instance_qutebrowser__qutebrowser-9b71c1ea67a9e7eb70dd83214d881c2031db6541-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,pro,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,280,364,0,1,4.941245,1.77504,81,22648,8128,3,362.22,16,1,1,1,1,1,0.363,0.4321,0.4814,0.6107,4,0.6217,0.4776,agent_targeted_v3
instance_qutebrowser__qutebrowser-9b71c1ea67a9e7eb70dd83214d881c2031db6541-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,pro,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,231,364,1,1,1.41059,1.099178,49,9804,4187,3,358.32,78,28,0,0,0,0,0.0082,0.0082,0.0082,0.0956,4,0.5148,0.6344,agent_targeted_v3
instance_qutebrowser__qutebrowser-9b71c1ea67a9e7eb70dd83214d881c2031db6541-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,pro,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,leak_detected,0,,,,,,1.776663,1.632441,44,13924,5774,2,335.43,,,,,,,,,,,,,,
instance_gravitational__teleport-3fa6904377c006497169945428e8197158667910-v626ec2a48416b10a88641359a169d99e935ff037,pro,go,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,1,0.0,,,,,,,,,,,,,,
instance_gravitational__teleport-3fa6904377c006497169945428e8197158667910-v626ec2a48416b10a88641359a169d99e935ff037,pro,go,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,1,0.0,,,,,,,,,,,,,,
instance_gravitational__teleport-3fa6904377c006497169945428e8197158667910-v626ec2a48416b10a88641359a169d99e935ff037,pro,go,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,1,0.0,,,,,,,,,,,,,,
apache__rocketmq-7823,polybench,java,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,10,10,0.540325,0.529036,9,4735,2570,2,132.75,30,1,0,0,1,1,0.006,0.5014,0.9216,0.9284,1,0.504,0.9831,agent_targeted_v3
apache__rocketmq-7823,polybench,java,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,10,10,0.565488,0.505745,18,4410,2538,2,169.84,43,4,0,0,1,1,0.0,0.5714,1.0,1.0,1,0.6146,1.0,agent_targeted_v3
apache__rocketmq-7823,polybench,java,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,10,10,0.303967,0.28496,16,3939,778,1,65.27,15,5,0,0,1,1,0.0288,0.4608,0.9155,0.9155,1,0.9944,0.9826,agent_targeted_v3
huggingface__transformers-7374,polybench,python,2,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,52,52,3.881691,2.471829,60,41778,3646,1,811.91,11,1,1,1,1,1,0.602,0.602,0.6146,0.6146,2,1.0,0.5153,agent_targeted_v3
huggingface__transformers-7374,polybench,python,2,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,provider_truncation,0,,,,,,0.638423,2.033628,20,16724,0,1,191.59,,,,,,,,,,,,,,
huggingface__transformers-7374,polybench,python,2,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,52,52,1.581093,1.786445,46,24551,2661,1,458.53,27,2,1,1,1,1,0.4461,0.4461,0.49,0.49,2,1.0,0.5728,agent_targeted_v3
instance_qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,25,25,0.422383,0.43321,9,7169,2638,2,69.38,4,2,1,1,1,1,0.5059,0.5059,0.5059,0.5915,2,0.6064,0.4974,agent_targeted_v3
instance_qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,25,25,0.386892,0.508338,17,6853,4306,3,77.61,7,1,1,1,1,1,0.5292,0.6017,0.6559,1.0,2,0.7808,1.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2-v2ef375ac784985212b1805e1d0431dc8f1b3c171,pro,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,2,2,25,25,0.506022,0.445789,14,7890,1688,2,48.28,4,1,1,1,1,1,0.4063,0.4554,0.523,0.523,2,0.4701,0.5013,agent_targeted_v3
instance_flipt-io__flipt-6fe76d024ee0c50ddb09c86f4ae0bd4c208fd65f,pro,go,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,1.244253,0.945072,35,9641,6955,2,233.42,12,2,1,1,1,1,1.0,1.0,1.0,1.0,1,0.3942,0.9337,agent_targeted_v3
instance_flipt-io__flipt-6fe76d024ee0c50ddb09c86f4ae0bd4c208fd65f,pro,go,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.697644,0.5862,29,11603,6779,1,296.4,32,15,1,1,1,1,0.0,0.0,0.0,0.0,1,0.5888,1.0,agent_targeted_v3
instance_flipt-io__flipt-6fe76d024ee0c50ddb09c86f4ae0bd4c208fd65f,pro,go,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,0.816467,0.735485,47,7019,8042,2,224.62,16,1,0,0,0,0,0.965,0.965,0.965,0.965,1,0.4967,0.929,agent_targeted_v3
huggingface__transformers-13989,polybench,python,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,5,5,29,29,2.109016,4.083096,70,26153,23428,9,471.56,39,1,1,1,1,1,0.2931,0.2931,0.2931,0.5791,4,0.3712,0.7114,agent_targeted_v3
huggingface__transformers-13989,polybench,python,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,5,5,29,29,8.437031,5.480348,134,67461,25267,7,656.59,48,7,0,0,0,1,0.0,0.0,0.0161,0.2544,4,0.364,0.7803,agent_targeted_v3
huggingface__transformers-13989,polybench,python,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,3,5,9,29,1.480998,1.670521,35,20246,18648,5,361.1,26,8,0,0,0,1,0.0,0.0563,0.0563,0.2883,4,0.4203,0.5221,agent_targeted_v3
instance_ansible__ansible-83fb24b923064d3576d473747ebbe62e4535c9e3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,pro,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,1,0.0,,,,,,,,,,,,,,
instance_ansible__ansible-83fb24b923064d3576d473747ebbe62e4535c9e3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,pro,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,1,0.0,,,,,,,,,,,,,,
instance_ansible__ansible-83fb24b923064d3576d473747ebbe62e4535c9e3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,pro,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,scrub_failed,0,,,,,,,,0,0,0,1,0.0,,,,,,,,,,,,,,
instance_future-architect__vuls-17ae386d1e185ba742eea4668ca77642e22b54c4,pro,go,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,2,4,0,0,0.960889,1.221166,27,7101,6166,2,247.01,8,1,1,1,1,1,0.9953,1.0,1.0,1.0,1,0.5385,1.0,agent_targeted_v3
instance_future-architect__vuls-17ae386d1e185ba742eea4668ca77642e22b54c4,pro,go,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,4,0,0,0.518334,0.444697,17,4295,3747,2,160.31,32,25,0,0,0,0,0.0,0.0,0.0487,0.1119,1,0.4665,1.0,agent_targeted_v3
instance_future-architect__vuls-17ae386d1e185ba742eea4668ca77642e22b54c4,pro,go,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,2,4,0,0,0.740685,0.625085,31,10487,1023,1,244.17,14,2,0,1,1,1,0.0,0.5367,1.0,1.0,1,1.0,1.0,agent_targeted_v3
google__guava-5696,polybench,java,2,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,8,8,0.637995,0.669938,24,9937,8834,3,489.17,13,1,0,0,0,0,1.0,1.0,1.0,1.0,2,0.4849,0.9677,agent_targeted_v3
google__guava-5696,polybench,java,2,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,8,8,0.441496,0.50935,21,7132,3892,3,350.92,8,1,1,1,1,1,1.0,1.0,1.0,1.0,2,0.459,1.0,agent_targeted_v3
google__guava-5696,polybench,java,2,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,8,8,0.721456,0.949951,34,11132,6393,4,320.36,17,1,1,1,1,1,0.4965,0.7003,0.87,1.0,2,0.4614,0.9894,agent_targeted_v3
keras-team__keras-19863,polybench,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,2,2,0.959663,0.873338,24,8731,3535,2,356.98,16,,1,1,1,1,0.0955,0.0955,0.0955,0.0955,1,0.0256,0.0,agent_targeted_v3
keras-team__keras-19863,polybench,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,2,2,1.078517,0.958143,30,9927,2580,2,241.98,23,25,0,0,0,0,0.0553,0.0553,0.0553,0.068,1,0.0675,0.0338,agent_targeted_v3
keras-team__keras-19863,polybench,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,2,0.74149,0.556342,18,7811,900,1,164.69,53,73,0,0,0,0,0.0704,0.0704,0.0704,0.0704,1,0.0,0.0066,agent_targeted_v3
instance_internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,pro,python,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,15,23,0,0,1.156261,1.914081,26,12270,13052,2,417.68,29,1,1,1,1,1,0.1502,0.2275,0.3618,0.3618,8,0.4541,0.1517,agent_targeted_v3
instance_internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,pro,python,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,13,23,0,0,1.140515,1.385399,38,15348,11380,1,240.65,35,2,1,1,1,1,0.0,0.0791,0.203,0.203,8,0.3851,0.3236,agent_targeted_v3
instance_internetarchive__openlibrary-4b7ea2977be2747496ba792a678940baa985f7ea-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,pro,python,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,19,23,0,0,2.653658,2.33793,42,20272,24656,4,429.54,40,1,1,1,1,1,0.1268,0.2088,0.3028,0.4511,8,0.4896,0.1943,agent_targeted_v3
instance_gravitational__teleport-cb712e3f0b06dadc679f895daef8072cae400c26-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,pro,go,3+,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,git_history_leak,0,0,0,1,0,0,4.989619,4.457408,101,21253,7148,6,872.43,40,15,0,0,0,0,0.0,0.0,0.0,0.0,3,0.75,1.0,agent_targeted_v3
instance_gravitational__teleport-cb712e3f0b06dadc679f895daef8072cae400c26-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,pro,go,3+,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,2.150331,2.107301,51,13916,4351,2,603.84,121,53,0,0,0,0,0.0941,0.0941,0.0941,0.1153,3,0.0596,0.0455,agent_targeted_v3
instance_gravitational__teleport-cb712e3f0b06dadc679f895daef8072cae400c26-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,pro,go,3+,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,0,0,1.233636,1.036753,29,17636,1606,1,262.14,20,,0,0,0,0,0.0,0.0,0.0,0.0,3,0.056,0.05,agent_targeted_v3
instance_future-architect__vuls-999529a05b202b0fd29c6fca5039a4c47a3766bb,pro,go,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,provider_truncation,0,,,,,,0.988973,1.549473,28,18916,4240,1,416.6,,,,,,,,,,,,,,
instance_future-architect__vuls-999529a05b202b0fd29c6fca5039a4c47a3766bb,pro,go,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,provider_truncation,0,,,,,,0.382899,0.530867,18,8195,0,1,109.15,,,,,,,,,,,,,,
instance_future-architect__vuls-999529a05b202b0fd29c6fca5039a4c47a3766bb,pro,go,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,2,3,0,0,1.595888,1.587481,35,15247,9539,1,357.22,6,2,0,1,1,1,0.1053,0.5137,0.9056,1.0,1,0.9609,0.9815,agent_targeted_v3
trinodb__trino-3859,polybench,java,2,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,4.363385,3.864735,83,18852,5330,4,400.61,135,7,1,1,1,1,0.0,0.0328,0.0629,0.5449,2,0.4651,1.0,agent_targeted_v3
trinodb__trino-3859,polybench,java,2,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,6.311979,5.169468,127,33956,3342,4,964.23,66,6,0,0,0,1,0.0,0.0,0.0074,0.4037,2,0.5984,0.9332,agent_targeted_v3
trinodb__trino-3859,polybench,java,2,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,0,1,0,0,3.144985,3.360418,130,31149,2973,3,1096.49,36,7,0,0,0,1,0.0243,0.0243,0.0243,0.4436,2,0.7013,0.9673,agent_targeted_v3
huggingface__transformers-30556,polybench,python,2,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,0,3,18,21,0.681029,0.616083,24,8265,5370,2,215.68,14,6,0,0,0,1,0.0756,0.0756,0.0756,0.5545,2,0.4885,0.4682,agent_targeted_v3
huggingface__transformers-30556,polybench,python,2,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,2,3,15,21,0.704071,0.884046,44,12394,5072,2,167.36,15,2,1,1,1,1,0.6101,0.6101,0.6101,0.6101,2,0.4895,0.3853,agent_targeted_v3
huggingface__transformers-30556,polybench,python,2,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,1,3,21,21,0.41469,0.595439,16,10207,573,1,94.79,46,7,1,1,1,1,0.0,0.0,0.0,0.5571,2,1.0,0.4781,agent_targeted_v3
instance_ansible__ansible-5f4e332e3762999d94af27746db29ff1729252c1-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,4,5,34,59,0.884515,0.780006,32,5966,3197,2,121.97,16,1,1,1,1,1,0.5004,0.5004,0.5004,0.5004,2,0.4958,0.594,agent_targeted_v3
instance_ansible__ansible-5f4e332e3762999d94af27746db29ff1729252c1-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,git_history_leak,0,0,0,5,59,59,0.618028,0.661463,37,6044,2527,2,111.14,40,24,0,0,0,0,0.0,0.0,0.0,0.0,2,0.5,0.5,agent_targeted_v3
instance_ansible__ansible-5f4e332e3762999d94af27746db29ff1729252c1-v0f01c69f1e2528b935359cfe578530722bca2c59,pro,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,git_history_leak,0,1,5,5,59,59,1.000597,0.683565,35,8106,1848,1,160.46,138,1,1,1,1,1,0.5,0.5,0.5,0.5,2,1.0,0.5,agent_targeted_v3
instance_future-architect__vuls-bff6b7552370b55ff76d474860eead4ab5de785a-v1151a6325649aaf997cd541ebe533b53fddf1b07,pro,go,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,6,7,0,0,0.790756,0.849735,24,7735,1894,2,205.62,5,1,1,1,1,1,0.91,0.9177,1.0,1.0,1,0.5898,0.9974,agent_targeted_v3
instance_future-architect__vuls-bff6b7552370b55ff76d474860eead4ab5de785a-v1151a6325649aaf997cd541ebe533b53fddf1b07,pro,go,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,unresolved,1,0,1,7,0,0,1.99334,1.408498,47,21396,8052,2,461.08,35,23,0,0,0,0,0.0,0.0,0.0,0.106,1,0.5188,1.0,agent_targeted_v3
instance_future-architect__vuls-bff6b7552370b55ff76d474860eead4ab5de785a-v1151a6325649aaf997cd541ebe533b53fddf1b07,pro,go,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,4,7,0,0,0.666726,0.788538,25,10680,4290,2,144.88,35,1,1,1,1,1,0.9864,0.9864,0.9864,1.0,1,0.4467,0.978,agent_targeted_v3
google__gson-2158,polybench,java,2,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,6,6,102,102,1.101538,1.183956,33,9921,4265,3,287.97,21,9,0,0,0,1,0.0,0.0135,0.0135,0.9505,2,0.6738,1.0,agent_targeted_v3
google__gson-2158,polybench,java,2,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,6,6,102,102,1.563758,1.74618,66,31378,7123,3,266.57,25,5,0,0,0,1,0.0,0.0,0.0,0.5104,2,0.7127,1.0,agent_targeted_v3
google__gson-2158,polybench,java,2,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,unresolved,1,0,2,6,29,102,0.819227,0.694349,20,14129,2376,1,204.83,31,17,0,0,0,0,0.0414,0.0414,0.0663,0.0663,2,1.0,0.377,agent_targeted_v3
huggingface__transformers-15795,polybench,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,9,9,0.611558,0.483531,15,10152,9734,2,108.93,40,2,1,1,1,1,0.0,0.4972,0.9782,1.0,1,0.5608,0.9889,agent_targeted_v3
huggingface__transformers-15795,polybench,python,1,supercoder,off,SC-OFF,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,9,9,0.432825,0.748233,15,12168,6274,2,108.45,5,1,1,1,1,1,0.8749,0.9571,0.9817,1.0,1,0.5241,1.0,agent_targeted_v3
huggingface__transformers-15795,polybench,python,1,opencode,l1,OpenCode,2,anthropic/claude-opus-4-7,resolved,1,1,1,1,9,9,0.896806,0.984306,22,6567,14284,2,147.39,60,2,1,1,1,1,0.9884,0.9884,0.9884,0.9884,1,0.4329,1.0,agent_targeted_v3
instance_qutebrowser__qutebrowser-479aa075ac79dc975e2e949e188a328e95bf78ff-vc2f56a753b62a190ddb23cd330c257b9cf560d12,pro,python,1,supercoder,on,SC-ON,2,anthropic/claude-opus-4-7,unresolved,1,0,1,2,5,9,0.797528,0.464778,31,6106,3665,2,182.54,19,1,1,1,1,1,0.9033,0.9033,0.9348,0.9589,1,0.5659,1.0,agent_targeted_v3
